date,guest_name,category,artist,title,url,date_tidied,guest_name_disaggregated,guest_occupation_disaggregated
Sat 10 Apr 1965,Dr W E Shewell-Cooper,song,Gwen Catley & Gerald Moore,The Lass With the Delicate Air,https://www.bbc.co.uk/programmes/p009y46y,1965-04-10,Dr W E Shewell-Cooper,
Sat 10 Apr 1965,Dr W E Shewell-Cooper,song,George Frideric Handel,"Concerto grosso in G major, Op. 6/1",https://www.bbc.co.uk/programmes/p009y46y,1965-04-10,Dr W E Shewell-Cooper,
Sat 10 Apr 1965,Dr W E Shewell-Cooper,song,George Beverly Shea,He's Got the Whole World in his Hands,https://www.bbc.co.uk/programmes/p009y46y,1965-04-10,Dr W E Shewell-Cooper,
Sat 10 Apr 1965,Dr W E Shewell-Cooper,song,Flanders and Swann,Misalliance,https://www.bbc.co.uk/programmes/p009y46y,1965-04-10,Dr W E Shewell-Cooper,
Sat 10 Apr 1965,Dr W E Shewell-Cooper,song,Donna Parschauer,If We Never Meet Again,https://www.bbc.co.uk/programmes/p009y46y,1965-04-10,Dr W E Shewell-Cooper,
Sat 10 Apr 1965,Dr W E Shewell-Cooper,book,,Bible commentary - Matthew Henry,https://www.bbc.co.uk/programmes/p009y46y,1965-04-10,Dr W E Shewell-Cooper,
Sat 10 Apr 1965,Dr W E Shewell-Cooper,luxury,,Seeds,https://www.bbc.co.uk/programmes/p009y46y,1965-04-10,Dr W E Shewell-Cooper,
Mon 5 Apr 1965,George Baker,song,Johann Sebastian Bach,Prelude and Fugue in C Major,https://www.bbc.co.uk/programmes/p009y47f,1965-04-05,George Baker,
Mon 5 Apr 1965,George Baker,song,Edward Elgar,The Dream of Gerontius - Praise to the Holiest,https://www.bbc.co.uk/programmes/p009y47f,1965-04-05,George Baker,
Mon 5 Apr 1965,George Baker,song,Claude Debussy,Prélude à l'après midi d'un faune,https://www.bbc.co.uk/programmes/p009y47f,1965-04-05,George Baker,
Mon 5 Apr 1965,George Baker,song,Maggie Teyte,"Petite Dinde, ah quel outrage from Veronique",https://www.bbc.co.uk/programmes/p009y47f,1965-04-05,George Baker,
Mon 5 Apr 1965,George Baker,song,Robert Schumann,Ich grolle nicht (from Dichterliebe),https://www.bbc.co.uk/programmes/p009y47f,1965-04-05,George Baker,
Mon 5 Apr 1965,George Baker,song,not listed,Die Meistersinger von Nürnberg Overture,https://www.bbc.co.uk/programmes/p009y47f,1965-04-05,George Baker,
Mon 5 Apr 1965,George Baker,song,Olive Groves & Gerald Moore,"Oh Tell Me, Nightingale",https://www.bbc.co.uk/programmes/p009y47f,1965-04-05,George Baker,
Mon 5 Apr 1965,George Baker,song,Georges Bizet,Gypsy Air and Dance (from Carmen),https://www.bbc.co.uk/programmes/p009y47f,1965-04-05,George Baker,
Mon 5 Apr 1965,George Baker,book,,His favourite works - Charles Dickens,https://www.bbc.co.uk/programmes/p009y47f,1965-04-05,George Baker,
Mon 5 Apr 1965,George Baker,luxury,,Writing materials,https://www.bbc.co.uk/programmes/p009y47f,1965-04-05,George Baker,
Mon 29 Mar 1965,Anatole de Grunwald,song,Chauve-Souris Company,The Songs of the Black Hussars,https://www.bbc.co.uk/programmes/p009y484,1965-03-29,Anatole de Grunwald,
Mon 29 Mar 1965,Anatole de Grunwald,song,Layton & Johnstone,Bye Bye Blackbird,https://www.bbc.co.uk/programmes/p009y484,1965-03-29,Anatole de Grunwald,
Mon 29 Mar 1965,Anatole de Grunwald,song,not listed,"Etude in C minor, Op. 10/12 'Revolutionary'",https://www.bbc.co.uk/programmes/p009y484,1965-03-29,Anatole de Grunwald,
Mon 29 Mar 1965,Anatole de Grunwald,song,Barbara Leigh,Don't Say Goodbye,https://www.bbc.co.uk/programmes/p009y484,1965-03-29,Anatole de Grunwald,
Mon 29 Mar 1965,Anatole de Grunwald,song,Two Cities Symphony,The Way to the Stars,https://www.bbc.co.uk/programmes/p009y484,1965-03-29,Anatole de Grunwald,
Mon 29 Mar 1965,Anatole de Grunwald,song,Louis Armstrong,Hello Dolly,https://www.bbc.co.uk/programmes/p009y484,1965-03-29,Anatole de Grunwald,
Mon 29 Mar 1965,Anatole de Grunwald,song,Giacomo Puccini,Tosca Act 3,https://www.bbc.co.uk/programmes/p009y484,1965-03-29,Anatole de Grunwald,
Mon 29 Mar 1965,Anatole de Grunwald,song,Connie Francis,Forget Domani,https://www.bbc.co.uk/programmes/p009y484,1965-03-29,Anatole de Grunwald,
Mon 29 Mar 1965,Anatole de Grunwald,book,,Golfing stories - P G Wodehouse,https://www.bbc.co.uk/programmes/p009y484,1965-03-29,Anatole de Grunwald,
Mon 29 Mar 1965,Anatole de Grunwald,luxury,,Caviar,https://www.bbc.co.uk/programmes/p009y484,1965-03-29,Anatole de Grunwald,
Mon 1 Mar 1965,Arthur Fiedler,song,Johann Sebastian Bach,"Well-tempered Clavier, Book 1 - Prelude & Fugue in C sharp major",https://www.bbc.co.uk/programmes/p009y49v,1965-03-01,Arthur Fiedler,
Mon 1 Mar 1965,Arthur Fiedler,song,Hector Berlioz,Queen Mab scherzo (from Romeo and Juliet),https://www.bbc.co.uk/programmes/p009y49v,1965-03-01,Arthur Fiedler,
Mon 1 Mar 1965,Arthur Fiedler,song,Ludwig van Beethoven,Symphony No. 9 in D minor 'Choral',https://www.bbc.co.uk/programmes/p009y49v,1965-03-01,Arthur Fiedler,
Mon 1 Mar 1965,Arthur Fiedler,song,Felix Mendelssohn,Scherzo (from A Midsummer Night's Dream),https://www.bbc.co.uk/programmes/p009y49v,1965-03-01,Arthur Fiedler,
Mon 1 Mar 1965,Arthur Fiedler,song,Jacques Offenbach/Rosenthal,Gaîté Parisienne,https://www.bbc.co.uk/programmes/p009y49v,1965-03-01,Arthur Fiedler,
Mon 1 Mar 1965,Arthur Fiedler,song,not listed,Die Fledermaus Overture,https://www.bbc.co.uk/programmes/p009y49v,1965-03-01,Arthur Fiedler,
Mon 1 Mar 1965,Arthur Fiedler,song,Giuseppe Verdi,Dies irae (from Requiem Mass),https://www.bbc.co.uk/programmes/p009y49v,1965-03-01,Arthur Fiedler,
Mon 1 Mar 1965,Arthur Fiedler,song,Igor Stravinsky,The Rite of Spring,https://www.bbc.co.uk/programmes/p009y49v,1965-03-01,Arthur Fiedler,
Mon 1 Mar 1965,Arthur Fiedler,book,,Encyclopaedia Britannica,https://www.bbc.co.uk/programmes/p009y49v,1965-03-01,Arthur Fiedler,
Mon 1 Mar 1965,Arthur Fiedler,luxury,,Binoculars,https://www.bbc.co.uk/programmes/p009y49v,1965-03-01,Arthur Fiedler,
Mon 22 Feb 1965,Sir Paul Dukes,song,Alexander Gretchaninov,Glory To Thee Oh Lord (from Twofold Litany),https://www.bbc.co.uk/programmes/p009y4bf,1965-02-22,Sir Paul Dukes,
Mon 22 Feb 1965,Sir Paul Dukes,song,Edward Elgar,"The Starlight Express - O children, open you arms",https://www.bbc.co.uk/programmes/p009y4bf,1965-02-22,Sir Paul Dukes,
Mon 22 Feb 1965,Sir Paul Dukes,song,not listed,Die Meistersinger von Nürnberg Overture,https://www.bbc.co.uk/programmes/p009y4bf,1965-02-22,Sir Paul Dukes,
Mon 22 Feb 1965,Sir Paul Dukes,song,Sergei Rachmaninov,Piano Concerto No. 2 in C minor,https://www.bbc.co.uk/programmes/p009y4bf,1965-02-22,Sir Paul Dukes,
Mon 22 Feb 1965,Sir Paul Dukes,song,Nikolai Rimsky-Korsakov,Song of the Indian Guest (from Sadko),https://www.bbc.co.uk/programmes/p009y4bf,1965-02-22,Sir Paul Dukes,
Mon 22 Feb 1965,Sir Paul Dukes,song,Jules Massenet,Méditation (from Thaïs),https://www.bbc.co.uk/programmes/p009y4bf,1965-02-22,Sir Paul Dukes,
Mon 22 Feb 1965,Sir Paul Dukes,song,George Gershwin,Rhapsody in Blue,https://www.bbc.co.uk/programmes/p009y4bf,1965-02-22,Sir Paul Dukes,
Mon 22 Feb 1965,Sir Paul Dukes,song,Sir Paul Dukes,Rhythmic Headstand,https://www.bbc.co.uk/programmes/p009y4bf,1965-02-22,Sir Paul Dukes,
Mon 22 Feb 1965,Sir Paul Dukes,book,,The Rubaiyat - Omar Khayyam,https://www.bbc.co.uk/programmes/p009y4bf,1965-02-22,Sir Paul Dukes,
Mon 22 Feb 1965,Sir Paul Dukes,luxury,,Soap,https://www.bbc.co.uk/programmes/p009y4bf,1965-02-22,Sir Paul Dukes,
Mon 15 Feb 1965,Gale Pedrick,song,Camille Saint‐Saëns,Fossils (from Carnival of the Animals),https://www.bbc.co.uk/programmes/p009y4c0,1965-02-15,Gale Pedrick,
Mon 15 Feb 1965,Gale Pedrick,song,not listed,"Waltz in A flat major, Op. 34/1",https://www.bbc.co.uk/programmes/p009y4c0,1965-02-15,Gale Pedrick,
Mon 15 Feb 1965,Gale Pedrick,song,Hermione Gingold,Flowers,https://www.bbc.co.uk/programmes/p009y4c0,1965-02-15,Gale Pedrick,
Mon 15 Feb 1965,Gale Pedrick,song,Tito Gobbi & Gerald Moore,A Vucchella,https://www.bbc.co.uk/programmes/p009y4c0,1965-02-15,Gale Pedrick,
Mon 15 Feb 1965,Gale Pedrick,song,Wilfred Bramble & Harry H Corbett,Steptoe and Son at Buckingham Palace,https://www.bbc.co.uk/programmes/p009y4c0,1965-02-15,Gale Pedrick,
Mon 15 Feb 1965,Gale Pedrick,song,Jacques Offenbach,Quand j'étais roi de Béotie (from Orpheus in the Underworld),https://www.bbc.co.uk/programmes/p009y4c0,1965-02-15,Gale Pedrick,
Mon 15 Feb 1965,Gale Pedrick,song,Sir Hamilton Harty,An Irish Symphony,https://www.bbc.co.uk/programmes/p009y4c0,1965-02-15,Gale Pedrick,
Mon 15 Feb 1965,Gale Pedrick,song,Arthur Sullivan,A magnet hung in a hardware shop (from Patience),https://www.bbc.co.uk/programmes/p009y4c0,1965-02-15,Gale Pedrick,
Mon 15 Feb 1965,Gale Pedrick,book,,Who's Who,https://www.bbc.co.uk/programmes/p009y4c0,1965-02-15,Gale Pedrick,
Mon 15 Feb 1965,Gale Pedrick,luxury,,Writing materials,https://www.bbc.co.uk/programmes/p009y4c0,1965-02-15,Gale Pedrick,
Mon 8 Feb 1965,Owen Brannigan,song,Wolfgang Amadeus Mozart,Overture & Notte e giorno (from Don Giovanni),https://www.bbc.co.uk/programmes/p009y4cg,1965-02-08,Owen Brannigan,
Mon 8 Feb 1965,Owen Brannigan,song,Alec Mortimer & Foden's Motor Works Band,Drinking,https://www.bbc.co.uk/programmes/p009y4cg,1965-02-08,Owen Brannigan,
Mon 8 Feb 1965,Owen Brannigan,song,Arthur Sullivan,"My boy, you may take it from me (from Ruddigore)",https://www.bbc.co.uk/programmes/p009y4cg,1965-02-08,Owen Brannigan,
Mon 8 Feb 1965,Owen Brannigan,song,Ralph Vaughan Williams,Serenade to Music,https://www.bbc.co.uk/programmes/p009y4cg,1965-02-08,Owen Brannigan,
Mon 8 Feb 1965,Owen Brannigan,song,Consett Citizens' Choir,Blaydon Races,https://www.bbc.co.uk/programmes/p009y4cg,1965-02-08,Owen Brannigan,
Mon 8 Feb 1965,Owen Brannigan,song,Edward Elgar,The Dream of Gerontius - And I hold in veneration,https://www.bbc.co.uk/programmes/p009y4cg,1965-02-08,Owen Brannigan,
Mon 8 Feb 1965,Owen Brannigan,song,Ludwig van Beethoven,Symphony No. 9 in D minor 'Choral',https://www.bbc.co.uk/programmes/p009y4cg,1965-02-08,Owen Brannigan,
Mon 8 Feb 1965,Owen Brannigan,song,Benjamin Britten,Noye's Fludde,https://www.bbc.co.uk/programmes/p009y4cg,1965-02-08,Owen Brannigan,
Mon 8 Feb 1965,Owen Brannigan,book,,The collected works - G.K. Chesterton,https://www.bbc.co.uk/programmes/p009y4cg,1965-02-08,Owen Brannigan,
Mon 8 Feb 1965,Owen Brannigan,luxury,,Trombone,https://www.bbc.co.uk/programmes/p009y4cg,1965-02-08,Owen Brannigan,
Mon 4 Jan 1965,Marlene Dietrich,song,Igor Stravinsky,The Rite of Spring,https://www.bbc.co.uk/programmes/p009y4dy,1965-01-04,Marlene Dietrich,
Mon 4 Jan 1965,Marlene Dietrich,song,Sandie Shaw,(There's) Always Something There to Remind Me,https://www.bbc.co.uk/programmes/p009y4dy,1965-01-04,Marlene Dietrich,
Mon 4 Jan 1965,Marlene Dietrich,song,Ludwig van Beethoven,"Piano Sonata No. 23 in F minor, Op. 57 'Appassionata'",https://www.bbc.co.uk/programmes/p009y4dy,1965-01-04,Marlene Dietrich,
Mon 4 Jan 1965,Marlene Dietrich,song,Ludwig van Beethoven,Symphony No. 3 in E flat major 'Eroica',https://www.bbc.co.uk/programmes/p009y4dy,1965-01-04,Marlene Dietrich,
Mon 4 Jan 1965,Marlene Dietrich,song,Adam Faith,A Message to Martha,https://www.bbc.co.uk/programmes/p009y4dy,1965-01-04,Marlene Dietrich,
Mon 4 Jan 1965,Marlene Dietrich,song,Dionne Warwick,Reach Out for Me,https://www.bbc.co.uk/programmes/p009y4dy,1965-01-04,Marlene Dietrich,
Mon 4 Jan 1965,Marlene Dietrich,song,Maurice Ravel,La Valse,https://www.bbc.co.uk/programmes/p009y4dy,1965-01-04,Marlene Dietrich,
Mon 4 Jan 1965,Marlene Dietrich,song,Maurice Ravel,Cat duet (from L'enfant et les sortilèges),https://www.bbc.co.uk/programmes/p009y4dy,1965-01-04,Marlene Dietrich,
Mon 4 Jan 1965,Marlene Dietrich,book,,"The Telegram - Konstantin Paustovsky, Story of a Life - Konstantin Paustovsky",https://www.bbc.co.uk/programmes/p009y4dy,1965-01-04,Marlene Dietrich,
Mon 4 Jan 1965,Marlene Dietrich,luxury,,Mementoes box,https://www.bbc.co.uk/programmes/p009y4dy,1965-01-04,Marlene Dietrich,
Boxing Day 1964,Jack de Manio,song,Louis Armstrong & His All-Stars,The Faithful Hussar,https://www.bbc.co.uk/programmes/p009y4jm,1964-12-26,Jack de Manio,
Boxing Day 1964,Jack de Manio,song,Wolfgang Amadeus Mozart,Serenade No. 13 in G major 'Eine kleine Nachtmusik',https://www.bbc.co.uk/programmes/p009y4jm,1964-12-26,Jack de Manio,
Boxing Day 1964,Jack de Manio,song,Fats Waller,I'm Crazy About My Baby,https://www.bbc.co.uk/programmes/p009y4jm,1964-12-26,Jack de Manio,
Boxing Day 1964,Jack de Manio,song,Harold Pinter,The Last to Go from Pieces of Eight,https://www.bbc.co.uk/programmes/p009y4jm,1964-12-26,Jack de Manio,
Boxing Day 1964,Jack de Manio,song,Frank Sinatra,Call Me Irresponsible,https://www.bbc.co.uk/programmes/p009y4jm,1964-12-26,Jack de Manio,
Boxing Day 1964,Jack de Manio,song,Julie Andrews,I Could Have Danced All Night,https://www.bbc.co.uk/programmes/p009y4jm,1964-12-26,Jack de Manio,
Boxing Day 1964,Jack de Manio,song,The Supremes,Where Did Our Love Go,https://www.bbc.co.uk/programmes/p009y4jm,1964-12-26,Jack de Manio,
Boxing Day 1964,Jack de Manio,song,Sergei Rachmaninov,Rhapsody on a Theme of Paganini,https://www.bbc.co.uk/programmes/p009y4jm,1964-12-26,Jack de Manio,
Boxing Day 1964,Jack de Manio,book,,War and Peace - Leo Tolstoy,https://www.bbc.co.uk/programmes/p009y4jm,1964-12-26,Jack de Manio,
Boxing Day 1964,Jack de Manio,luxury,,Scented soap,https://www.bbc.co.uk/programmes/p009y4jm,1964-12-26,Jack de Manio,
Mon 21 Dec 1964,Lavinia Young,song,Ralph Vaughan Williams,English Folk Song Suite - 3rd movement,https://www.bbc.co.uk/programmes/p009y4k7,1964-12-21,Lavinia Young,
Mon 21 Dec 1964,Lavinia Young,song,Choir of Westminster Abbey,Whence is That Goodly Fragrance,https://www.bbc.co.uk/programmes/p009y4k7,1964-12-21,Lavinia Young,
Mon 21 Dec 1964,Lavinia Young,song,Mary Martin,Do-Re-Mi (from The Sound of Music),https://www.bbc.co.uk/programmes/p009y4k7,1964-12-21,Lavinia Young,
Mon 21 Dec 1964,Lavinia Young,song,Edvard Grieg,Piano Concerto in A Minor,https://www.bbc.co.uk/programmes/p009y4k7,1964-12-21,Lavinia Young,
Mon 21 Dec 1964,Lavinia Young,song,Clara Butt,Abide With Me,https://www.bbc.co.uk/programmes/p009y4k7,1964-12-21,Lavinia Young,
Mon 21 Dec 1964,Lavinia Young,song,The Beatles,She Loves You,https://www.bbc.co.uk/programmes/p009y4k7,1964-12-21,Lavinia Young,
Mon 21 Dec 1964,Lavinia Young,song,Edward Elgar,"Variations on an Original Theme, Op. 36: Variation IX ""Nimrod""",https://www.bbc.co.uk/programmes/p009y4k7,1964-12-21,Lavinia Young,
Mon 21 Dec 1964,Lavinia Young,song,George Frideric Handel,Hallelujah Chorus (from Messiah),https://www.bbc.co.uk/programmes/p009y4k7,1964-12-21,Lavinia Young,
Mon 21 Dec 1964,Lavinia Young,book,,Manual of astronomy plus a bookmark with a photograph of Michelangelo's Pieta,https://www.bbc.co.uk/programmes/p009y4k7,1964-12-21,Lavinia Young,
Mon 21 Dec 1964,Lavinia Young,luxury,,Telescope,https://www.bbc.co.uk/programmes/p009y4k7,1964-12-21,Lavinia Young,
