date,guest_name,category,artist,title,url
Mon 4 Oct 1976,Frank Muir,song,Ralph Vaughan Williams,The Lark Ascending,https://www.bbc.co.uk/programmes/p009n0br
Mon 4 Oct 1976,Frank Muir,song,Antonio Vivaldi,The Four Seasons - Summer,https://www.bbc.co.uk/programmes/p009n0br
Mon 4 Oct 1976,Frank Muir,song,Kersley Vinay,Sega La Mode,https://www.bbc.co.uk/programmes/p009n0br
Mon 4 Oct 1976,Frank Muir,song,Sir John Betjeman,A Shropshire Lad,https://www.bbc.co.uk/programmes/p009n0br
Mon 4 Oct 1976,Frank Muir,song,Coleman Hawkins Quintet,Sunday Morning,https://www.bbc.co.uk/programmes/p009n0br
Mon 4 Oct 1976,Frank Muir,song,Wolfgang Amadeus Mozart,Piano Concerto No. 27 in B flat major,https://www.bbc.co.uk/programmes/p009n0br
Mon 4 Oct 1976,Frank Muir,song,The Beatles,Let It Be,https://www.bbc.co.uk/programmes/p009n0br
Mon 4 Oct 1976,Frank Muir,song,Edward Elgar,Pomp & Circumstance March No. 1 in D major 'Land of Hope and Glory',https://www.bbc.co.uk/programmes/p009n0br
Mon 4 Oct 1976,Frank Muir,book,n/a,The Harpole Report - J L Carr,https://www.bbc.co.uk/programmes/p009n0br
Mon 4 Oct 1976,Frank Muir,luxury,n/a,Navel brush,https://www.bbc.co.uk/programmes/p009n0br
Mon 27 Sep 1976,Peter Quennell,song,Christoph Willibald Gluck,Dance of the Blessed Spirits (from Orpheus and Euridice),https://www.bbc.co.uk/programmes/p009mt7q
Mon 27 Sep 1976,Peter Quennell,song,Wolfgang Amadeus Mozart,È'un certo balsamo (from Don Giovanni),https://www.bbc.co.uk/programmes/p009mt7q
Mon 27 Sep 1976,Peter Quennell,song,Anthony Quayle,"Since There Is No Help, Come Let Us Kiss and Part",https://www.bbc.co.uk/programmes/p009mt7q
Mon 27 Sep 1976,Peter Quennell,song,George Gershwin,Rhapsody in Blue,https://www.bbc.co.uk/programmes/p009mt7q
Mon 27 Sep 1976,Peter Quennell,song,Antonín Dvořák,"Slavonic Dance in E minor, Op. 46/2",https://www.bbc.co.uk/programmes/p009mt7q
Mon 27 Sep 1976,Peter Quennell,song,William Shakespeare,"The Merchant of Venice Act 5, Scene 1",https://www.bbc.co.uk/programmes/p009mt7q
Mon 27 Sep 1976,Peter Quennell,song,John Neville,Dover Beach,https://www.bbc.co.uk/programmes/p009mt7q
Mon 27 Sep 1976,Peter Quennell,song,Tomaso Albinoni & Remo Giazotto,Adagio in G Minor for Organ & Strings,https://www.bbc.co.uk/programmes/p009mt7q
Mon 27 Sep 1976,Peter Quennell,book,n/a,Memoirs D'Outre-Tombe - François-René Vicomte De Chateaubriand,https://www.bbc.co.uk/programmes/p009mt7q
Mon 27 Sep 1976,Peter Quennell,luxury,n/a,Champagne,https://www.bbc.co.uk/programmes/p009mt7q
Mon 20 Sep 1976,David Wilkie,song,Stevie Wonder,Heaven Is Ten Zillion Light Years Away,https://www.bbc.co.uk/programmes/p009n0cd
Mon 20 Sep 1976,David Wilkie,song,not listed,Hot Stuff,https://www.bbc.co.uk/programmes/p009n0cd
Mon 20 Sep 1976,David Wilkie,song,Eric Clapton,Give Me Strength,https://www.bbc.co.uk/programmes/p009n0cd
Mon 20 Sep 1976,David Wilkie,song,Roxy Music,Love Is The Drug,https://www.bbc.co.uk/programmes/p009n0cd
Mon 20 Sep 1976,David Wilkie,song,Mandrill,Out With The Boys,https://www.bbc.co.uk/programmes/p009n0cd
Mon 20 Sep 1976,David Wilkie,song,not listed,Instant Karma,https://www.bbc.co.uk/programmes/p009n0cd
Mon 20 Sep 1976,David Wilkie,song,Traffic,Tragic Magic,https://www.bbc.co.uk/programmes/p009n0cd
Mon 20 Sep 1976,David Wilkie,song,Charlie Parker's Reboppers,John McLaughlin,https://www.bbc.co.uk/programmes/p009n0cd
Mon 20 Sep 1976,David Wilkie,book,n/a,English-Spanish Dictionary,https://www.bbc.co.uk/programmes/p009n0cd
Mon 20 Sep 1976,David Wilkie,luxury,n/a,Painting materials,https://www.bbc.co.uk/programmes/p009n0cd
Mon 13 Sep 1976,Michael Bond,song,Louis Armstrong,What A Wonderful World,https://www.bbc.co.uk/programmes/p009n0d2
Mon 13 Sep 1976,Michael Bond,song,Édith Piaf,La Vie En Rose,https://www.bbc.co.uk/programmes/p009n0d2
Mon 13 Sep 1976,Michael Bond,song,Yiannis Kalatzis & Litsa Diamanti,Kyra Giorgaina,https://www.bbc.co.uk/programmes/p009n0d2
Mon 13 Sep 1976,Michael Bond,song,Giacomo Puccini,O soave fanciulla (from La Bohème),https://www.bbc.co.uk/programmes/p009n0d2
Mon 13 Sep 1976,Michael Bond,song,Bob Newhart,The Driving Instructor,https://www.bbc.co.uk/programmes/p009n0d2
Mon 13 Sep 1976,Michael Bond,song,Sanganas Five,Mama,https://www.bbc.co.uk/programmes/p009n0d2
Mon 13 Sep 1976,Michael Bond,song,Ella Fitzgerald,Dream A Little Dream Of Me,https://www.bbc.co.uk/programmes/p009n0d2
Mon 13 Sep 1976,Michael Bond,song,Ludwig van Beethoven,Symphony No. 9 in D minor 'Choral',https://www.bbc.co.uk/programmes/p009n0d2
Mon 13 Sep 1976,Michael Bond,book,n/a,Photograph album,https://www.bbc.co.uk/programmes/p009n0d2
Mon 13 Sep 1976,Michael Bond,luxury,n/a,Grapevines,https://www.bbc.co.uk/programmes/p009n0d2
Mon 6 Sep 1976,George Cole,song,Andy Cole,Goodbye,https://www.bbc.co.uk/programmes/p009n0f2
Mon 6 Sep 1976,George Cole,song,Rogue,We Could Use A Little Rain,https://www.bbc.co.uk/programmes/p009n0f2
Mon 6 Sep 1976,George Cole,song,Richard Wagner,Ride of the Valkyries (Die Walküre),https://www.bbc.co.uk/programmes/p009n0f2
Mon 6 Sep 1976,George Cole,song,The Philadelphia Orchestra,Polka From Schwanda The Bagpiper,https://www.bbc.co.uk/programmes/p009n0f2
Mon 6 Sep 1976,George Cole,song,James Clarke and Sounds,A Man Of Our Time,https://www.bbc.co.uk/programmes/p009n0f2
Mon 6 Sep 1976,George Cole,song,Herb Alpert & The Tijuana Brass,El Presidente,https://www.bbc.co.uk/programmes/p009n0f2
Mon 6 Sep 1976,George Cole,song,Jean Sibelius,Symphony No. 2 in D major,https://www.bbc.co.uk/programmes/p009n0f2
Mon 6 Sep 1976,George Cole,song,George Frideric Handel,Hallelujah Chorus (from Messiah),https://www.bbc.co.uk/programmes/p009n0f2
Mon 6 Sep 1976,George Cole,book,n/a,The Form Book,https://www.bbc.co.uk/programmes/p009n0f2
Mon 6 Sep 1976,George Cole,luxury,n/a,Havana cigars,https://www.bbc.co.uk/programmes/p009n0f2
Mon 23 Aug 1976,Penelope Keith,song,Trini Lopez,You Are My Sunshine,https://www.bbc.co.uk/programmes/p009n0gn
Mon 23 Aug 1976,Penelope Keith,song,Edward Elgar,Introduction and Allegro for Strings,https://www.bbc.co.uk/programmes/p009n0gn
Mon 23 Aug 1976,Penelope Keith,song,Frank Sinatra,Here's That Rainy Day,https://www.bbc.co.uk/programmes/p009n0gn
Mon 23 Aug 1976,Penelope Keith,song,not listed,Candide (Overture),https://www.bbc.co.uk/programmes/p009n0gn
Mon 23 Aug 1976,Penelope Keith,song,Angela Lansbury,Some People,https://www.bbc.co.uk/programmes/p009n0gn
Mon 23 Aug 1976,Penelope Keith,song,Noël Coward,Useful Phrases,https://www.bbc.co.uk/programmes/p009n0gn
Mon 23 Aug 1976,Penelope Keith,song,Erik Satie,Trois Gymnopédies,https://www.bbc.co.uk/programmes/p009n0gn
Mon 23 Aug 1976,Penelope Keith,song,The Beatles,All You Need Is Love,https://www.bbc.co.uk/programmes/p009n0gn
Mon 23 Aug 1976,Penelope Keith,book,n/a,A La Recherche Du Temps Perdu - Marcel Proust,https://www.bbc.co.uk/programmes/p009n0gn
Mon 23 Aug 1976,Penelope Keith,luxury,n/a,Lapsang Souchong tea,https://www.bbc.co.uk/programmes/p009n0gn
Mon 16 Aug 1976,James Galway,song,Wolfgang Amadeus Mozart,The Magic Flute,https://www.bbc.co.uk/programmes/p009n0hg
Mon 16 Aug 1976,James Galway,song,The Beatles,Octopus's Garden,https://www.bbc.co.uk/programmes/p009n0hg
Mon 16 Aug 1976,James Galway,song,Johann Sebastian Bach,Brandenburg Concerto No. 2 in F Major,https://www.bbc.co.uk/programmes/p009n0hg
Mon 16 Aug 1976,James Galway,song,Joseph Schmidt,Oh Marie,https://www.bbc.co.uk/programmes/p009n0hg
Mon 16 Aug 1976,James Galway,song,Johann Strauss II,The Blue Danube,https://www.bbc.co.uk/programmes/p009n0hg
Mon 16 Aug 1976,James Galway,song,Pink Floyd,Atom Heart Mother,https://www.bbc.co.uk/programmes/p009n0hg
Mon 16 Aug 1976,James Galway,song,not listed,"Ballade No. 4 In F minor, Op. 52",https://www.bbc.co.uk/programmes/p009n0hg
Mon 16 Aug 1976,James Galway,song,Felix Mendelssohn,Violin Concerto in E Minor,https://www.bbc.co.uk/programmes/p009n0hg
Mon 16 Aug 1976,James Galway,book,n/a,Poetry from around the world,https://www.bbc.co.uk/programmes/p009n0hg
Mon 16 Aug 1976,James Galway,luxury,n/a,Golden flute,https://www.bbc.co.uk/programmes/p009n0hg
Mon 9 Aug 1976,Melvyn Bragg,song,Peter Ilyich Tchaikovsky,Violin Concerto in D major,https://www.bbc.co.uk/programmes/p009n0j0
Mon 9 Aug 1976,Melvyn Bragg,song,George Harrison,My Sweet Lord,https://www.bbc.co.uk/programmes/p009n0j0
Mon 9 Aug 1976,Melvyn Bragg,song,Kathleen Ferrier & Frederick Stone,"Go Not, Happy Day",https://www.bbc.co.uk/programmes/p009n0j0
Mon 9 Aug 1976,Melvyn Bragg,song,not listed,"Music for Strings, Percussion and Celesta",https://www.bbc.co.uk/programmes/p009n0j0
Mon 9 Aug 1976,Melvyn Bragg,song,Big Bill Broonzy,"Black, Brown and White",https://www.bbc.co.uk/programmes/p009n0j0
Mon 9 Aug 1976,Melvyn Bragg,song,Ludwig van Beethoven,"Piano Sonata No. 26 in E flat major, Op. 81a 'Les adieux'",https://www.bbc.co.uk/programmes/p009n0j0
Mon 9 Aug 1976,Melvyn Bragg,song,King's College Chapel Choir,The Twenty-Third Psalm,https://www.bbc.co.uk/programmes/p009n0j0
Mon 9 Aug 1976,Melvyn Bragg,song,Wolfgang Amadeus Mozart,Pa-Pa-Pa-Papagena (from The Magic Flute),https://www.bbc.co.uk/programmes/p009n0j0
Mon 9 Aug 1976,Melvyn Bragg,book,n/a,Anna Karenina - Leo Tolstoy,https://www.bbc.co.uk/programmes/p009n0j0
Mon 9 Aug 1976,Melvyn Bragg,luxury,n/a,Champagne,https://www.bbc.co.uk/programmes/p009n0j0
Mon 2 Aug 1976,George Guest,song,Sian Emlyn,Cyfri'r Geifr,https://www.bbc.co.uk/programmes/p009n0jz
Mon 2 Aug 1976,George Guest,song,Edward Elgar,Cello Concerto in E Minor,https://www.bbc.co.uk/programmes/p009n0jz
Mon 2 Aug 1976,George Guest,song,Monks of the Abbey of St Pierre de Solesmes,Salve Regina,https://www.bbc.co.uk/programmes/p009n0jz
Mon 2 Aug 1976,George Guest,song,Cleo Laine,On A Clear Day,https://www.bbc.co.uk/programmes/p009n0jz
Mon 2 Aug 1976,George Guest,song,Joseph Haydn,Trumpet Concerto in E flat major,https://www.bbc.co.uk/programmes/p009n0jz
Mon 2 Aug 1976,George Guest,song,Janet Price & Anthony Saunders,To Our Lady Of Sorrows,https://www.bbc.co.uk/programmes/p009n0jz
Mon 2 Aug 1976,George Guest,song,Sidan,Cymylau,https://www.bbc.co.uk/programmes/p009n0jz
Mon 2 Aug 1976,George Guest,song,Gabriel Fauré,"In Paradisum (from Requiem), Op 48",https://www.bbc.co.uk/programmes/p009n0jz
Mon 2 Aug 1976,George Guest,book,n/a,The complete works - Saunders Lewis,https://www.bbc.co.uk/programmes/p009n0jz
Mon 2 Aug 1976,George Guest,luxury,n/a,Clavichord,https://www.bbc.co.uk/programmes/p009n0jz
Mon 26 Jul 1976,Mel Torme,song,Gerry Mulligan,Westwood Walk,https://www.bbc.co.uk/programmes/p009n0kk
Mon 26 Jul 1976,Mel Torme,song,Percy Grainger,My Robin Is To The Greenwood Gone,https://www.bbc.co.uk/programmes/p009n0kk
Mon 26 Jul 1976,Mel Torme,song,not listed,"Prelude in A major, Op. 287",https://www.bbc.co.uk/programmes/p009n0kk
Mon 26 Jul 1976,Mel Torme,song,Nat King Cole,The Christmas Song,https://www.bbc.co.uk/programmes/p009n0kk
Mon 26 Jul 1976,Mel Torme,song,Frederick Delius,On Hearing The First Cuckoo In Spring,https://www.bbc.co.uk/programmes/p009n0kk
Mon 26 Jul 1976,Mel Torme,song,Artie Shaw and His Orchestra,The Caricoa,https://www.bbc.co.uk/programmes/p009n0kk
Mon 26 Jul 1976,Mel Torme,song,Duke Ellington & His Orchestra,Reminiscing In Tempo,https://www.bbc.co.uk/programmes/p009n0kk
Mon 26 Jul 1976,Mel Torme,song,Light Music Society Orchestra,Dusk,https://www.bbc.co.uk/programmes/p009n0kk
Mon 26 Jul 1976,Mel Torme,book,n/a,Film directory,https://www.bbc.co.uk/programmes/p009n0kk
Mon 26 Jul 1976,Mel Torme,luxury,n/a,Air conditioner,https://www.bbc.co.uk/programmes/p009n0kk
Mon 19 Jul 1976,Philip Larkin,song,Louis Armstrong,Dallas Blues,https://www.bbc.co.uk/programmes/p009n0l8
Mon 19 Jul 1976,Philip Larkin,song,Louis Killen,Dollia,https://www.bbc.co.uk/programmes/p009n0l8
Mon 19 Jul 1976,Philip Larkin,song,Thomas Tallis,Spem In Alium,https://www.bbc.co.uk/programmes/p009n0l8
Mon 19 Jul 1976,Philip Larkin,song,Bessie Smith,I'm Down In The Dumps,https://www.bbc.co.uk/programmes/p009n0l8
Mon 19 Jul 1976,Philip Larkin,song,St. George's Canzona,Coventry Carol,https://www.bbc.co.uk/programmes/p009n0l8
Mon 19 Jul 1976,Philip Larkin,song,Edward Elgar,Symphony No. 1 in A flat major,https://www.bbc.co.uk/programmes/p009n0l8
Mon 19 Jul 1976,Philip Larkin,song,Billie Holiday,These Foolish Things,https://www.bbc.co.uk/programmes/p009n0l8
Mon 19 Jul 1976,Philip Larkin,song,George Frideric Handel,O praise the Lord (Chandos Anthem No. 9),https://www.bbc.co.uk/programmes/p009n0l8
Mon 19 Jul 1976,Philip Larkin,book,n/a,The collected works - George Bernard Shaw,https://www.bbc.co.uk/programmes/p009n0l8
Mon 19 Jul 1976,Philip Larkin,luxury,n/a,Typewriter and paper,https://www.bbc.co.uk/programmes/p009n0l8
Mon 12 Jul 1976,Alan Pascoe,song,Rod Stewart,Still Love You,https://www.bbc.co.uk/programmes/p009n0m3
Mon 12 Jul 1976,Alan Pascoe,song,John Denver,Looking For Space,https://www.bbc.co.uk/programmes/p009n0m3
Mon 12 Jul 1976,Alan Pascoe,song,The Beatles,Hey Jude,https://www.bbc.co.uk/programmes/p009n0m3
Mon 12 Jul 1976,Alan Pascoe,song,Stevie Wonder,You Are The Sunshine Of My Life,https://www.bbc.co.uk/programmes/p009n0m3
Mon 12 Jul 1976,Alan Pascoe,song,The Beatles,Lucy in the Sky with Diamonds,https://www.bbc.co.uk/programmes/p009n0m3
Mon 12 Jul 1976,Alan Pascoe,song,The Rolling Stones,Brown Sugar,https://www.bbc.co.uk/programmes/p009n0m3
Mon 12 Jul 1976,Alan Pascoe,song,Peter Ilyich Tchaikovsky,1812 Overture,https://www.bbc.co.uk/programmes/p009n0m3
Mon 12 Jul 1976,Alan Pascoe,song,Clifford T. Ward,Home Thoughts From Abroad,https://www.bbc.co.uk/programmes/p009n0m3
Mon 12 Jul 1976,Alan Pascoe,book,n/a,Gardeners' Yearbook,https://www.bbc.co.uk/programmes/p009n0m3
Mon 12 Jul 1976,Alan Pascoe,luxury,n/a,Diary & pencil,https://www.bbc.co.uk/programmes/p009n0m3
Mon 5 Jul 1976,Most Rev Rt Hon Stuart Blanch,song,Topol Company,Fiddler On The Roof,https://www.bbc.co.uk/programmes/p009n0mw
Mon 5 Jul 1976,Most Rev Rt Hon Stuart Blanch,song,Johann Pachelbel,Canon in D major,https://www.bbc.co.uk/programmes/p009n0mw
Mon 5 Jul 1976,Most Rev Rt Hon Stuart Blanch,song,Lockward West,New English Bible: John 1:1-14,https://www.bbc.co.uk/programmes/p009n0mw
Mon 5 Jul 1976,Most Rev Rt Hon Stuart Blanch,song,The Spinners,Dirty Old Town,https://www.bbc.co.uk/programmes/p009n0mw
Mon 5 Jul 1976,Most Rev Rt Hon Stuart Blanch,song,Wolfgang Amadeus Mozart,Flute Concerto No. 2 in D major,https://www.bbc.co.uk/programmes/p009n0mw
Mon 5 Jul 1976,Most Rev Rt Hon Stuart Blanch,song,Flanders and Swann,Slow Train,https://www.bbc.co.uk/programmes/p009n0mw
Mon 5 Jul 1976,Most Rev Rt Hon Stuart Blanch,song,Johann Sebastian Bach,Brandenburg Concerto No. 2 in F major,https://www.bbc.co.uk/programmes/p009n0mw
Mon 5 Jul 1976,Most Rev Rt Hon Stuart Blanch,song,George Frideric Handel,I know that my Redeemer liveth (from Messiah),https://www.bbc.co.uk/programmes/p009n0mw
Mon 5 Jul 1976,Most Rev Rt Hon Stuart Blanch,book,n/a,Diary of an Old Soul - George MacDonald Fraser,https://www.bbc.co.uk/programmes/p009n0mw
Mon 5 Jul 1976,Most Rev Rt Hon Stuart Blanch,luxury,n/a,Flute,https://www.bbc.co.uk/programmes/p009n0mw
Mon 28 Jun 1976,Philip Jones,song,Henry Purcell,The Fairy Queen,https://www.bbc.co.uk/programmes/p009n0p1
Mon 28 Jun 1976,Philip Jones,song,Ludwig van Beethoven,Er sterbe! (from Fidelio),https://www.bbc.co.uk/programmes/p009n0p1
Mon 28 Jun 1976,Philip Jones,song,Franz Schubert,Symphony No. 3 in D major,https://www.bbc.co.uk/programmes/p009n0p1
Mon 28 Jun 1976,Philip Jones,song,Richard Strauss,Horn Concerto No. 1 in E flat major,https://www.bbc.co.uk/programmes/p009n0p1
Mon 28 Jun 1976,Philip Jones,song,Sir John Betjeman,Business Women,https://www.bbc.co.uk/programmes/p009n0p1
Mon 28 Jun 1976,Philip Jones,song,Wolfgang Amadeus Mozart,Piano Concerto No. 17 in G major,https://www.bbc.co.uk/programmes/p009n0p1
Mon 28 Jun 1976,Philip Jones,song,Edward Elgar,Introduction and Allegro for Strings,https://www.bbc.co.uk/programmes/p009n0p1
Mon 28 Jun 1976,Philip Jones,song,Philip Jones,The Cuckoo,https://www.bbc.co.uk/programmes/p009n0p1
Mon 28 Jun 1976,Philip Jones,book,n/a,Grove's Dictionary of Music and Musicians,https://www.bbc.co.uk/programmes/p009n0p1
Mon 28 Jun 1976,Philip Jones,luxury,n/a,Champagne,https://www.bbc.co.uk/programmes/p009n0p1
Mon 21 Jun 1976,Len Deighton,song,Ludwig van Beethoven,Für Elise,https://www.bbc.co.uk/programmes/p009n0py
Mon 21 Jun 1976,Len Deighton,song,Louis Armstrong & His All-Stars,Stars Fell On Alabama,https://www.bbc.co.uk/programmes/p009n0py
Mon 21 Jun 1976,Len Deighton,song,Johnny Cash,There Ain't No Easy Run,https://www.bbc.co.uk/programmes/p009n0py
Mon 21 Jun 1976,Len Deighton,song,Gwendoline Brogden,I'll Make A Man Of You,https://www.bbc.co.uk/programmes/p009n0py
Mon 21 Jun 1976,Len Deighton,song,Maurice Ravel,La Valse,https://www.bbc.co.uk/programmes/p009n0py
Mon 21 Jun 1976,Len Deighton,song,Wolfgang Amadeus Mozart,Piano Concerto No. 11 in F,https://www.bbc.co.uk/programmes/p009n0py
Mon 21 Jun 1976,Len Deighton,song,Neil Diamond,Cracklin' Rosie,https://www.bbc.co.uk/programmes/p009n0py
Mon 21 Jun 1976,Len Deighton,song,Gustav Mahler,Ich hab' ein glüehend Messer (from Lieder eines fahrenden Gesellen),https://www.bbc.co.uk/programmes/p009n0py
Mon 21 Jun 1976,Len Deighton,book,n/a,The Art of Modern French Cooking,https://www.bbc.co.uk/programmes/p009n0py
Mon 21 Jun 1976,Len Deighton,luxury,n/a,Darkroom,https://www.bbc.co.uk/programmes/p009n0py
Mon 14 Jun 1976,Malcolm Williamson,song,Benjamin Britten,Les Illuminations,https://www.bbc.co.uk/programmes/p009n0qc
Mon 14 Jun 1976,Malcolm Williamson,song,Ralph Vaughan Williams,Symphony No. 9 in E minor,https://www.bbc.co.uk/programmes/p009n0qc
Mon 14 Jun 1976,Malcolm Williamson,song,Malcolm Williamson,Violin Concerto,https://www.bbc.co.uk/programmes/p009n0qc
Mon 14 Jun 1976,Malcolm Williamson,song,Olivier Messiaen,Messe de la Pentecôte - 4th movement,https://www.bbc.co.uk/programmes/p009n0qc
Mon 14 Jun 1976,Malcolm Williamson,song,Igor Stravinsky,Symphony Of Psalms,https://www.bbc.co.uk/programmes/p009n0qc
Mon 14 Jun 1976,Malcolm Williamson,song,Wolfgang Amadeus Mozart,Symphony No. 40 In G Minor,https://www.bbc.co.uk/programmes/p009n0qc
Mon 14 Jun 1976,Malcolm Williamson,song,Sir Malcolm Williamson,My Bed Is A Boat,https://www.bbc.co.uk/programmes/p009n0qc
Mon 14 Jun 1976,Malcolm Williamson,song,Johannes Brahms,Symphony No. 2 in D Major,https://www.bbc.co.uk/programmes/p009n0qc
Mon 14 Jun 1976,Malcolm Williamson,book,n/a,The Lyric Dramas of Strindberg - August Strindberg,https://www.bbc.co.uk/programmes/p009n0qc
Mon 14 Jun 1976,Malcolm Williamson,luxury,n/a,Puppet theatre,https://www.bbc.co.uk/programmes/p009n0qc
Mon 7 Jun 1976,Eric Simms,song,Franz Schubert,"Heidenröslein, D257",https://www.bbc.co.uk/programmes/p009n0r2
Mon 7 Jun 1976,Eric Simms,song,Ludwig van Beethoven,Symphony No. 7 In A Major,https://www.bbc.co.uk/programmes/p009n0r2
Mon 7 Jun 1976,Eric Simms,song,Antonín Dvořák,Symphony No. 9 in E minor 'From the New World',https://www.bbc.co.uk/programmes/p009n0r2
Mon 7 Jun 1976,Eric Simms,song,not listed,Recordings Of Birdsong: A Blackbird In London,https://www.bbc.co.uk/programmes/p009n0r2
Mon 7 Jun 1976,Eric Simms,song,Wolfgang Amadeus Mozart,Clarinet Concerto in A major,https://www.bbc.co.uk/programmes/p009n0r2
Mon 7 Jun 1976,Eric Simms,song,Max Bruch,Violin Concerto No. 1 in G minor,https://www.bbc.co.uk/programmes/p009n0r2
Mon 7 Jun 1976,Eric Simms,song,Claudio Monteverdi,Magnificat,https://www.bbc.co.uk/programmes/p009n0r2
Mon 7 Jun 1976,Eric Simms,song,Sergei Rachmaninov,Piano Concerto No. 2 in C Minor,https://www.bbc.co.uk/programmes/p009n0r2
Mon 7 Jun 1976,Eric Simms,book,n/a,Natural History of Selbourne - Gilbert White,https://www.bbc.co.uk/programmes/p009n0r2
Mon 7 Jun 1976,Eric Simms,luxury,n/a,Tape recorder,https://www.bbc.co.uk/programmes/p009n0r2
Mon 31 May 1976,Douglas Fairbanks Jnr,song,Richard Burton,Camelot,https://www.bbc.co.uk/programmes/p009n0rs
Mon 31 May 1976,Douglas Fairbanks Jnr,song,June McMechen,Summertime (from Porgy & Bess),https://www.bbc.co.uk/programmes/p009n0rs
Mon 31 May 1976,Douglas Fairbanks Jnr,song,Sir Laurence Olivier,In The Beginning,https://www.bbc.co.uk/programmes/p009n0rs
Mon 31 May 1976,Douglas Fairbanks Jnr,song,Barbra Streisand,People,https://www.bbc.co.uk/programmes/p009n0rs
Mon 31 May 1976,Douglas Fairbanks Jnr,song,not listed,"Fantaisie-Impromptu in C sharp minor, Op. 66",https://www.bbc.co.uk/programmes/p009n0rs
Mon 31 May 1976,Douglas Fairbanks Jnr,song,not listed,My Blue Heaven,https://www.bbc.co.uk/programmes/p009n0rs
Mon 31 May 1976,Douglas Fairbanks Jnr,song,The Beatles,Strawberry Fields,https://www.bbc.co.uk/programmes/p009n0rs
Mon 31 May 1976,Douglas Fairbanks Jnr,song,André Kostelanetz Orchestra,Night and Day,https://www.bbc.co.uk/programmes/p009n0rs
Mon 31 May 1976,Douglas Fairbanks Jnr,book,n/a,Robinson Crusoe - Daniel Defoe,https://www.bbc.co.uk/programmes/p009n0rs
